game,winning_player,player0,player1,player2,player3
0,0,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
1,3,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
2,2,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
3,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
4,1,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
5,2,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
6,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
7,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
8,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
9,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
10,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
11,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
12,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
13,2,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
14,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
15,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
16,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
17,3,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
18,1,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
19,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
20,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
21,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
22,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
