game,winning_player,player0,player1,player2,player3
0,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
1,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
2,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
3,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
4,3,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
5,2,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
6,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
7,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
8,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
9,0,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
10,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
11,,MCTS,HANDSCORE,HANDSCORE,HANDSCORE
